segmento,timestamp,server_id,qualidade,bitrate_kbps,vazao_kbps,download_time_s,jitter_network_ms,jitter_ewma_ms,jitter_ms,buffer_level_s,buffer_can_play,rebuffer_event,stall_duration_s,failover_total
15,2026-06-01T14:01:33.310548+00:00,A,480p,700,1022.0,0.68,2.62,2.62,2.62,25.04,1,0,0.0,0
16,2026-06-01T14:01:38.079436+00:00,A,720p,1500,314.57,4.77,204.53,204.53,204.53,22.27,1,0,0.0,0
17,2026-06-01T14:01:53.105985+00:00,A,480p,700,46.59,15.03,128.32,128.32,128.32,9.24,1,0,0.0,0
18,2026-06-01T14:01:54.877643+00:00,A,240p,200,112.92,1.77,188.12,188.12,188.12,9.47,1,0,0.0,0
19,2026-06-01T14:01:55.083968+00:00,A,240p,200,971.7,0.21,17.0,17.0,17.0,11.27,1,0,0.0,0
20,2026-06-01T14:01:55.291005+00:00,A,240p,200,968.25,0.21,1.13,1.13,1.13,13.06,1,0,0.0,0
21,2026-06-01T14:01:55.500292+00:00,A,240p,200,957.68,0.21,2.0,2.0,2.0,14.85,1,0,0.0,0
22,2026-06-01T14:01:55.708588+00:00,A,240p,200,962.48,0.21,0.93,0.93,0.93,16.64,1,0,0.0,0
23,2026-06-01T14:01:56.097815+00:00,A,360p,400,1028.95,0.39,40.28,40.28,40.28,18.25,1,0,0.0,0
24,2026-06-01T14:01:56.487589+00:00,A,360p,400,1027.62,0.39,0.61,0.61,0.61,19.87,1,0,0.0,0
25,2026-06-01T14:01:56.883463+00:00,A,360p,400,1011.65,0.4,6.04,6.04,6.04,21.47,1,0,0.0,0
26,2026-06-01T14:01:57.542344+00:00,A,480p,700,1063.23,0.66,52.81,52.81,52.81,22.81,1,0,0.0,0
27,2026-06-01T14:01:58.230905+00:00,A,480p,700,1017.33,0.69,29.71,29.71,29.71,24.12,1,0,0.0,0
28,2026-06-01T14:01:58.912663+00:00,A,480p,700,1027.55,0.68,8.34,8.34,8.34,25.44,1,0,0.0,0
29,2026-06-01T14:02:00.379915+00:00,A,720p,1500,1022.63,1.47,226.47,226.47,226.47,25.98,1,0,0.0,0
30,2026-06-01T14:02:01.862981+00:00,A,720p,1500,1011.69,1.48,16.73,16.73,16.73,26.49,1,0,0.0,0
31,2026-06-01T14:02:03.361816+00:00,A,720p,1500,1001.14,1.5,15.71,15.71,15.71,26.99,1,0,0.0,0
32,2026-06-01T14:02:04.859202+00:00,A,720p,1500,1002.03,1.5,1.33,1.33,1.33,27.5,1,0,0.0,0
33,2026-06-01T14:02:06.357895+00:00,A,720p,1500,1001.21,1.5,0.23,0.23,0.23,28.0,1,0,0.0,0
34,2026-06-01T14:02:07.865367+00:00,A,720p,1500,995.38,1.51,10.12,10.12,10.12,28.49,1,0,0.0,0
35,2026-06-01T14:02:09.361377+00:00,A,720p,1500,1002.98,1.5,11.04,11.04,11.04,29.0,1,0,0.0,0
36,2026-06-01T14:02:20.572007+00:00,A,720p,1500,133.81,11.21,1.38,1.38,1.38,19.79,1,0,0.0,0
37,2026-06-01T14:02:20.977245+00:00,A,360p,400,988.36,0.4,319.89,319.89,319.89,21.38,1,0,0.0,0
38,2026-06-01T14:02:21.683512+00:00,A,480p,700,991.83,0.71,90.63,90.63,90.63,22.68,1,0,0.0,0
39,2026-06-01T14:02:22.378252+00:00,A,480p,700,1008.32,0.69,56.69,56.69,56.69,23.98,1,0,0.0,0
40,2026-06-01T14:02:23.093685+00:00,A,480p,700,979.1,0.71,66.79,66.79,66.79,25.27,1,0,0.0,0
41,2026-06-01T14:02:24.557348+00:00,A,720p,1500,1025.17,1.46,187.93,187.93,187.93,25.8,1,0,0.0,0
42,2026-06-01T14:02:26.057835+00:00,A,720p,1500,999.93,1.5,37.26,37.26,37.26,26.3,1,0,0.0,0
43,2026-06-01T14:02:27.556374+00:00,A,720p,1500,1001.32,1.5,1.98,1.98,1.98,26.81,1,0,0.0,0
44,2026-06-01T14:02:29.058600+00:00,A,720p,1500,998.86,1.5,2.79,2.79,2.79,27.3,1,0,0.0,0
45,2026-06-01T14:02:30.551914+00:00,A,720p,1500,1004.8,1.49,8.45,8.45,8.45,27.81,1,0,0.0,0
46,2026-06-01T14:02:32.086213+00:00,A,720p,1500,978.0,1.53,41.74,41.74,41.74,28.28,1,0,0.0,0
47,2026-06-01T14:02:33.566553+00:00,A,720p,1500,1013.61,1.48,55.0,55.0,55.0,28.8,1,0,0.0,0
48,2026-06-01T14:02:34.810073+00:00,A,720p,1500,1206.73,1.24,22.08,22.08,22.08,29.55,1,0,0.0,0
49,2026-06-01T14:02:35.960609+00:00,A,720p,1500,1304.37,1.15,50.36,50.36,50.36,30.4,1,0,0.0,0
50,2026-06-01T14:02:38.356578+00:00,A,1080p,3000,1252.35,2.4,476.48,476.48,476.48,30.01,1,0,0.0,0
51,2026-06-01T14:02:40.736841+00:00,A,1080p,3000,1260.62,2.38,17.82,17.82,17.82,29.63,1,0,0.0,0
52,2026-06-01T14:02:41.899587+00:00,A,720p,1500,1290.63,1.16,461.68,461.68,461.68,30.47,1,0,0.0,0
53,2026-06-01T14:02:44.250425+00:00,A,1080p,3000,1276.4,2.35,430.35,430.35,430.35,30.12,1,0,0.0,0
54,2026-06-01T14:02:46.634746+00:00,A,1080p,3000,1258.47,2.38,37.81,37.81,37.81,29.73,1,0,0.0,0
55,2026-06-01T14:02:47.786146+00:00,A,720p,1500,1303.32,1.15,462.02,462.02,462.02,30.58,1,0,0.0,0
56,2026-06-01T14:02:50.153577+00:00,A,1080p,3000,1267.46,2.37,440.23,440.23,440.23,30.21,1,0,0.0,0
57,2026-06-01T14:02:52.530907+00:00,A,1080p,3000,1262.18,2.38,21.43,21.43,21.43,29.84,1,0,0.0,0
58,2026-06-01T14:02:53.693860+00:00,A,720p,1500,1290.4,1.16,471.72,471.72,471.72,30.68,1,0,0.0,0
59,2026-06-01T14:02:56.035022+00:00,A,1080p,3000,1281.69,2.34,450.31,450.31,450.31,30.34,1,0,0.0,0
60,2026-06-01T14:02:58.415173+00:00,A,1080p,3000,1260.71,2.38,24.01,24.01,24.01,29.96,1,0,0.0,0
